angle_deg,level_db
78.96187483759948,-52.81452841384058
79.11251712273898,-54.277937960383355
79.26524733355376,-56.03916560567713
79.42015590387753,-58.24390851503166
79.57733997271713,-61.170458181240974
79.73690410137745,-65.40684826051516
79.89896109230473,-71.35818975761129
80.06363292785932,-69.1563144846973
80.23105185120903,-63.61699125999834
80.40136161656002,-59.934946264485774
80.57471894232064,-57.295562614187816
80.75129520897113,-55.25334886448476
80.93127845396732,-53.59140704419045
81.11487572977192,-52.191455979963976
81.3023159092194,-50.9825711883684
81.49385304652299,-49.91905919181857
81.68977043465503,-48.9698194455419
81.89038554400581,-48.11275256648845
82.09605608820566,-47.33160333048612
82.30718754844017,-46.61407226498853
82.52424260923055,-45.9506311984041
82.74775313494057,-45.333750381844
82.97833557679928,-44.75737702796951
83.21671109376669,-44.21657327070957
83.46373227973213,-43.707258508897965
83.72041935890297,-43.22602203033199
83.98801030307936,-42.769984126226994
84.26803203480235,-42.336691392885896
84.56240469304468,-41.92403660460708
84.87359991805229,-41.53019655355806
85.20489189194751,-41.15358323300981
85.56077772515721,-40.79280507046171
85.94773205561694,-40.44663582753937
86.37569250599205,-40.11398941740517
86.86138850124533,-39.793899338758735
87.43744126687702,-39.485501747211835
88.18807286192609,-39.18802141876756
90,-38.900760032313556
