n_atoms,dimension,parameterization,optimizer,seed,best_energy,target_energy,gap,target_relative_gap,success,within_1_percent,within_5_percent,within_10_percent,population_size,nominal_full_generations_per_restart,restarts,pair_traversals,pair_terms_evaluated,objective_calls,gradient_calls,wall_seconds,measured_pair_seconds,estimated_optimizer_overhead_seconds,overlap_pairs,projected_candidates,reference_structure_audited
75,219,fixed-frame,crfmnes-retry,4731736691415956141,-1.23428992885871153e2,-3.97492330999999979e2,2.74063338114128840e2,6.89480819478071494e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.469332547,0.310191036,0.159141511,32575,0,true
75,219,fixed-frame,crfmnes-retry,7407323647264859716,-1.30498377495336598e2,-3.97492330999999979e2,2.66993953504663409e2,6.71695860981688764e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.370714540,0.263129591,0.107584949,35168,0,true
75,219,fixed-frame,crfmnes-retry,8872592126365022774,-1.11747482242113961e2,-3.97492330999999979e2,2.85744848757886018e2,7.18868834623845987e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.403577140,0.284014659,0.119562481,34874,0,true
75,219,fixed-frame,crfmnes-retry,10755073629183295884,-1.31792723304015539e2,-3.97492330999999979e2,2.65699607695984469e2,6.68439582287147283e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.303835626,0.221238319,0.082597307,33604,0,true
75,219,fixed-frame,crfmnes-retry,11513381819083278912,-1.46665236221867218e2,-3.97492330999999979e2,2.50827094778132761e2,6.31023733582756319e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.487645634,0.344170017,0.143475617,30403,0,true
75,219,fixed-frame,crfmnes-retry,11826906021640961783,-1.27480532583023191e2,-3.97492330999999979e2,2.70011798416976774e2,6.79288070131287114e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.454407330,0.328744786,0.125662544,34261,0,true
75,219,fixed-frame,crfmnes-retry,11991622382020256984,-1.33474800486509508e2,-3.97492330999999979e2,2.64017530513490442e2,6.64207859933505174e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.434481313,0.303349438,0.131131875,31754,0,true
75,219,fixed-frame,crfmnes-retry,13031615034431741802,-1.44504774792136288e2,-3.97492330999999979e2,2.52987556207863690e2,6.36458961538716284e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.494335184,0.337662349,0.156672835,29523,0,true
75,219,fixed-frame,crfmnes-retry,13221001052841687732,-1.27591309536319017e2,-3.97492330999999979e2,2.69901021463680991e2,6.79009380595272383e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.479447158,0.338846836,0.140600322,31943,0,true
75,219,fixed-frame,de-retry,2910522129518853000,-1.83871296424920502e2,-3.97492330999999979e2,2.13621034575079477e2,5.37421776258318551e-1,false,false,false,false,3285,1,4,20000,55500000,20144,0,11.003197252,0.392441960,10.610755292,7484,0,true
75,219,fixed-frame,de-retry,4731736691415956141,-1.82906368449663603e2,-3.97492330999999979e2,2.14585962550336376e2,5.39849314854671691e-1,false,false,false,false,3285,1,4,20000,55500000,20075,0,0.312233694,0.272659214,0.039574480,10167,0,true
75,219,fixed-frame,de-retry,7407323647264859716,-1.83055101482573633e2,-3.97492330999999979e2,2.14437229517426346e2,5.39475136483642870e-1,false,false,false,false,3285,1,4,20000,55500000,20089,0,10.147405777,0.635270776,9.512135001,7673,0,true
75,219,fixed-frame,de-retry,8872592126365022774,-1.76622584834904757e2,-3.97492330999999979e2,2.20869746165095222e2,5.55657880516681524e-1,false,false,false,false,3285,1,4,20000,55500000,20124,0,10.898089492,0.360109802,10.537979690,6291,0,true
75,219,fixed-frame,de-retry,10755073629183295884,-1.80642764301088675e2,-3.97492330999999979e2,2.16849566698911303e2,5.45544026354841338e-1,false,false,false,false,3285,1,4,20000,55500000,20061,0,10.957804989,0.424419720,10.533385269,7106,0,true
75,219,fixed-frame,de-retry,11513381819083278912,-1.81635935417016498e2,-3.97492330999999979e2,2.15856395582983481e2,5.43045434461434939e-1,false,false,false,false,3285,1,4,20000,55500000,20120,0,0.378766826,0.342361240,0.036405586,9016,0,true
75,219,fixed-frame,de-retry,11826906021640961783,-1.77805528196825833e2,-3.97492330999999979e2,2.19686802803174146e2,5.52681864956972357e-1,false,false,false,false,3285,1,4,20000,55500000,20119,0,0.393484741,0.357071665,0.036413076,6887,0,true
75,219,fixed-frame,de-retry,11991622382020256984,-1.77371270194635400e2,-3.97492330999999979e2,2.20121060805364579e2,5.53774358996034555e-1,false,false,false,false,3285,1,4,20000,55500000,20122,0,0.449164333,0.404512691,0.044651642,5775,0,true
75,219,fixed-frame,de-retry,13031615034431741802,-1.96332864585765350e2,-3.97492330999999979e2,2.01159466414234629e2,5.06071314402880001e-1,false,false,false,false,3285,1,4,20000,55500000,20065,0,0.421478574,0.368607773,0.052870801,7390,0,true
75,219,fixed-frame,de-retry,13221001052841687732,-1.79952370476425472e2,-3.97492330999999979e2,2.17539960523574507e2,5.47280899674953747e-1,false,false,false,false,3285,1,4,20000,55500000,20095,0,0.454161843,0.414316298,0.039845545,7741,0,true
75,219,fixed-frame,lbfgs-multistart,2910522129518853000,-3.86014535374795742e2,-3.97492330999999979e2,1.14777956252042372e1,2.88755146453485607e-2,false,false,true,true,,,4,3049,8460975,3073,5472,0.070495346,0.042563304,0.027932042,3385,0,true
75,219,fixed-frame,lbfgs-multistart,4731736691415956141,-3.77832039973617498e2,-3.97492330999999979e2,1.96602910263824810e1,4.94608058900700698e-2,false,false,true,true,,,4,3553,9859575,3581,6442,0.112995403,0.069922211,0.043073192,3938,0,true
75,219,fixed-frame,lbfgs-multistart,7407323647264859716,-3.81759291050911145e2,-3.97492330999999979e2,1.57330399490888340e1,3.95807383491100229e-2,false,false,true,true,,,4,3971,11019525,4024,7164,0.104941836,0.068593322,0.036348514,3403,0,true
75,219,fixed-frame,lbfgs-multistart,8872592126365022774,-3.81338776394182162e2,-3.97492330999999979e2,1.61535546058178170e1,4.06386572671205010e-2,false,false,true,true,,,4,3998,11094450,4024,7367,0.077349918,0.046515335,0.030834583,3439,0,true
75,219,fixed-frame,lbfgs-multistart,10755073629183295884,-3.78393722964599988e2,-3.97492330999999979e2,1.90986080353999910e1,4.80477396566425657e-2,false,false,true,true,,,4,11242,31196550,11248,21661,0.201148037,0.116385546,0.084762491,3461,0,true
75,219,fixed-frame,lbfgs-multistart,11513381819083278912,-3.78273618984483846e2,-3.97492330999999979e2,1.92187120155161324e1,4.83498938637790532e-2,false,false,true,true,,,4,10757,29850675,10805,20080,0.274038396,0.161244377,0.112794019,3341,0,true
75,219,fixed-frame,lbfgs-multistart,11826906021640961783,-3.81089998089638414e2,-3.97492330999999979e2,1.64023329103615652e1,4.12645267119922526e-2,false,false,true,true,,,4,4506,12504150,4520,8579,0.120268029,0.073712954,0.046555075,3728,0,true
75,219,fixed-frame,lbfgs-multistart,11991622382020256984,-3.77848876581907859e2,-3.97492330999999979e2,1.96434544180921193e1,4.94184488256004112e-2,false,false,true,true,,,4,4361,12101775,4437,7554,0.102541428,0.062805152,0.039736276,3720,0,true
75,219,fixed-frame,lbfgs-multistart,13031615034431741802,-3.81277999391060916e2,-3.97492330999999979e2,1.62143316089390623e1,4.07915583381131056e-2,false,false,true,true,,,4,11974,33227850,11979,23187,0.417167726,0.234413494,0.182754232,3754,0,true
75,219,fixed-frame,lbfgs-multistart,13221001052841687732,-3.80183976622267949e2,-3.97492330999999979e2,1.73083543777320301e1,4.35438699765305151e-2,false,false,true,true,,,4,4095,11363625,4097,7934,0.116169060,0.071715433,0.044453627,3353,0,true
75,219,fixed-frame,random,2910522129518853000,5.49268415309331388e1,-3.97492330999999979e2,4.52419172530933110e2,1.13818339939477498e0,false,false,false,false,,,,20000,55500000,20000,0,0.714386449,0.427866204,0.286520245,0,0,true
75,219,fixed-frame,random,4731736691415956141,6.33531846346015399e1,-3.97492330999999979e2,4.60845515634601497e2,1.15938215581472814e0,false,false,false,false,,,,20000,55500000,20000,0,0.784482482,0.479182660,0.305299822,0,0,true
75,219,fixed-frame,random,7407323647264859716,5.83360724073687464e1,-3.97492330999999979e2,4.55828403407368739e2,1.14676024631873652e0,false,false,false,false,,,,20000,55500000,20000,0,0.740238067,0.454238244,0.285999823,0,0,true
75,219,fixed-frame,random,8872592126365022774,8.39547684152850024e1,-3.97492330999999979e2,4.81447099415284981e2,1.21121103947860820e0,false,false,false,false,,,,20000,55500000,20000,0,0.698838664,0.429866350,0.268972314,0,0,true
75,219,fixed-frame,random,10755073629183295884,3.75910324218810885e1,-3.97492330999999979e2,4.35083363421881074e2,1.09457045957920918e0,false,false,false,false,,,,20000,55500000,20000,0,0.716192180,0.452507100,0.263685080,0,0,true
75,219,fixed-frame,random,11513381819083278912,5.38947976885996951e1,-3.97492330999999979e2,4.51387128688599660e2,1.13558701259219941e0,false,false,false,false,,,,20000,55500000,20000,0,0.579365742,0.340668150,0.238697592,0,0,true
75,219,fixed-frame,random,11826906021640961783,6.22652658646831583e1,-3.97492330999999979e2,4.59757596864683137e2,1.15664520044459218e0,false,false,false,false,,,,20000,55500000,20000,0,0.734883422,0.425423090,0.309460332,0,0,true
75,219,fixed-frame,random,11991622382020256984,4.78828842507510899e1,-3.97492330999999979e2,4.45375215250751069e2,1.12046241025654170e0,false,false,false,false,,,,20000,55500000,20000,0,0.982630019,0.560435888,0.422194131,0,0,true
75,219,fixed-frame,random,13031615034431741802,6.96037876798455244e1,-3.97492330999999979e2,4.67096118679845517e2,1.17510724673539824e0,false,false,false,false,,,,20000,55500000,20000,0,0.596208612,0.363302531,0.232906081,0,0,true
75,219,fixed-frame,random,13221001052841687732,6.59945417919837496e1,-3.97492330999999979e2,4.63486872791983728e2,1.16602720768462764e0,false,false,false,false,,,,20000,55500000,20000,0,0.823544887,0.500886634,0.322658253,0,0,true
75,225,free,basin-hopping,1287922141077879032,-3.71221948034027378e2,-3.97492330999999979e2,2.62703829659726011e1,6.60902888362206037e-2,false,false,false,true,,,5,17755,49270125,17756,34034,0.480011142,0.269407525,0.210603617,7318,0,true
75,225,free,basin-hopping,1786420581672205123,-3.82532097847801651e2,-3.97492330999999979e2,1.49602331521983274e1,3.76365327969015034e-2,false,false,true,true,,,5,17540,48673500,17540,33808,0.449892264,0.245499259,0.204393005,6238,0,true
75,225,free,basin-hopping,4004884927747905394,-3.73898775075832987e2,-3.97492330999999979e2,2.35935559241669921e1,5.93560028310759838e-2,false,false,false,true,,,5,17864,49572600,17877,34204,0.457662097,0.247992563,0.209669534,6364,0,true
75,225,free,basin-hopping,6303565281650490854,-3.78042356498460947e2,-3.97492330999999979e2,1.94499745015390317e1,4.89316975062319692e-2,false,false,true,true,,,5,17882,49622550,17893,34296,0.300247220,0.169747912,0.130499308,5293,0,true
75,225,free,basin-hopping,8140142588874384960,-3.76069227191275388e2,-3.97492330999999979e2,2.14231038087245906e1,5.38956405896660953e-2,false,false,false,true,,,5,18054,50099850,18062,34524,0.475225926,0.263180882,0.212045044,6109,0,true
75,225,free,basin-hopping,8584672532144930599,-3.75792523570510241e2,-3.97492330999999979e2,2.16998074294897378e1,5.45917637578012538e-2,false,false,false,true,,,5,17605,48853875,17605,33945,0.522808961,0.308722720,0.214086241,7794,0,true
75,225,free,basin-hopping,10274910186795659788,-3.72475870113364351e2,-3.97492330999999979e2,2.50164608866356275e1,6.29357070203088453e-2,false,false,false,true,,,5,17831,49481025,17837,34325,0.335916436,0.192475340,0.143441096,5823,0,true
75,225,free,basin-hopping,14220113434379166222,-3.74862331453870070e2,-3.97492330999999979e2,2.26299995461299090e1,5.69319148603395567e-2,false,false,false,true,,,5,17831,49481025,17838,34273,0.401172621,0.239074775,0.162097846,6308,0,true
75,225,free,basin-hopping,16060929746927937307,-3.80938567765146047e2,-3.97492330999999979e2,1.65537632348539319e1,4.16454908531403434e-2,false,false,true,true,,,5,18274,50710350,18317,34707,0.451235451,0.259514948,0.191720503,6617,0,true
75,225,free,basin-hopping,16551941299703004814,-3.77092021264089851e2,-3.97492330999999979e2,2.04003097359101275e1,5.13225240964715057e-2,false,false,false,true,,,5,18296,50771400,18354,34790,0.477632874,0.268905544,0.208727330,6150,0,true
75,225,free,bite-retry,1287922141077879032,-7.06836564829631868e1,-3.97492330999999979e2,3.26808674517036820e2,8.22176049773993833e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.479086561,0.286419360,0.192667201,1386762,0,true
75,225,free,bite-retry,1786420581672205123,-7.68777299231628319e1,-3.97492330999999979e2,3.20614601076837175e2,8.06593174439979799e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.486669292,0.290500152,0.196169140,1399593,0,true
75,225,free,bite-retry,4004884927747905394,-7.08382874481242766e1,-3.97492330999999979e2,3.26654043551875702e2,8.21787033551285573e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.501142634,0.295762893,0.205379741,1353852,0,true
75,225,free,bite-retry,6303565281650490854,-6.91807203798166199e1,-3.97492330999999979e2,3.28311610620183387e2,8.25957094050660867e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.309037915,0.187686257,0.121351658,1437123,0,true
75,225,free,bite-retry,8140142588874384960,-7.93685679921137819e1,-3.97492330999999979e2,3.18123763007886168e2,8.00326794249235918e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.567088157,0.364849884,0.202238273,1521836,0,true
75,225,free,bite-retry,8584672532144930599,-7.03837844448462278e1,-3.97492330999999979e2,3.27108546555153737e2,8.22930459393325431e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.552574486,0.345424381,0.207150105,1406050,0,true
75,225,free,bite-retry,10274910186795659788,-6.95386507416124005e1,-3.97492330999999979e2,3.27953680258387578e2,8.25056622937431206e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.478923064,0.316413642,0.162509422,1508900,0,true
75,225,free,bite-retry,14220113434379166222,-7.69161893900808735e1,-3.97492330999999979e2,3.20576141609919091e2,8.06496419197378467e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.383660323,0.243589912,0.140070411,1394064,0,true
75,225,free,bite-retry,16060929746927937307,-7.26856324412394201e1,-3.97492330999999979e2,3.24806698558760559e2,8.17139535099006942e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.521717738,0.304947712,0.216770026,1452953,0,true
75,225,free,bite-retry,16551941299703004814,-7.38297617196400751e1,-3.97492330999999979e2,3.23662569280359889e2,8.14261166916349644e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.489987191,0.292660924,0.197326267,1381213,0,true
75,225,free,cma-retry,1287922141077879032,-2.82666267408966796e1,-3.97492330999999979e2,3.69225704259103281e2,9.28887617354064887e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,8.188084817,0.312251213,7.875833604,81223,0,true
75,225,free,cma-retry,1786420581672205123,-3.32981460332202985e1,-3.97492330999999979e2,3.64194184966779687e2,9.16229462969889830e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,8.169745288,0.304776729,7.864968559,85235,0,true
75,225,free,cma-retry,4004884927747905394,-2.87739281608003559e1,-3.97492330999999979e2,3.68718402839199598e2,9.27611362744001244e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,8.420407018,0.315903718,8.104503300,85033,0,true
75,225,free,cma-retry,6303565281650490854,-3.50463814171959314e1,-3.97492330999999979e2,3.62445949582804019e2,9.11831301678129869e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,4.374922202,0.203229887,4.171692315,86492,0,true
75,225,free,cma-retry,8140142588874384960,-3.66823752486890697e1,-3.97492330999999979e2,3.60809955751310895e2,9.07715514519727762e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,8.257740379,0.323876430,7.933863949,70896,0,true
75,225,free,cma-retry,8584672532144930599,-3.23243392087809767e1,-3.97492330999999979e2,3.65167991791218981e2,9.18679338724698535e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,8.069075829,0.305326255,7.763749574,79946,0,true
75,225,free,cma-retry,10274910186795659788,-2.45173809511738732e1,-3.97492330999999979e2,3.72974950048826088e2,9.38319864210980459e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,6.975965602,0.303017931,6.672947671,86317,0,true
75,225,free,cma-retry,14220113434379166222,-2.94190248840594428e1,-3.97492330999999979e2,3.68073306115940511e2,9.25988446594559700e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,7.263236329,0.285346264,6.977890065,80648,0,true
75,225,free,cma-retry,16060929746927937307,-2.71125320370161411e1,-3.97492330999999979e2,3.70379798962983841e2,9.31791056273193474e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,8.098793431,0.307607864,7.791185567,85171,0,true
75,225,free,cma-retry,16551941299703004814,-2.83199688163395571e1,-3.97492330999999979e2,3.69172362183660425e2,9.28753420864515844e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,8.401450765,0.321180273,8.080270492,79826,0,true
75,225,free,crfmnes-retry,1287922141077879032,-1.06163638186405393e2,-3.97492330999999979e2,2.91328692813594557e2,7.32916512076291049e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.413870848,0.287233969,0.126636879,32157,0,true
75,225,free,crfmnes-retry,1786420581672205123,-1.23149025450179963e2,-3.97492330999999979e2,2.74343305549820002e2,6.90185153659782169e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.441826819,0.309701101,0.132125718,37196,0,true
75,225,free,crfmnes-retry,4004884927747905394,-1.04263268967117142e2,-3.97492330999999979e2,2.93229062032882837e2,7.37697407381886938e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.415112132,0.290390080,0.124722052,33353,0,true
75,225,free,crfmnes-retry,6303565281650490854,-1.40472720218538768e2,-3.97492330999999979e2,2.57019610781461211e2,6.46602690760997967e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.261151997,0.190503342,0.070648655,39815,0,true
75,225,free,crfmnes-retry,8140142588874384960,-1.23721105899592018e2,-3.97492330999999979e2,2.73771225100407946e2,6.88745929793568634e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.371467853,0.260116917,0.111350936,33932,0,true
75,225,free,crfmnes-retry,8584672532144930599,-1.13436337086641288e2,-3.97492330999999979e2,2.84055993913358691e2,7.14620061219140124e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.474343926,0.334119489,0.140224437,31412,0,true
75,225,free,crfmnes-retry,10274910186795659788,-1.23448580941884586e2,-3.97492330999999979e2,2.74043750058115393e2,6.89431540398990461e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.279888181,0.203844421,0.076043760,35554,0,true
75,225,free,crfmnes-retry,14220113434379166222,-9.63053242634105118e1,-3.97492330999999979e2,3.01187006736589467e2,7.57717780312570310e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.292332590,0.207895340,0.084437250,38010,0,true
75,225,free,crfmnes-retry,16060929746927937307,-7.69022660327299121e1,-3.97492330999999979e2,3.20590064967270052e2,8.06531447187266770e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.468221143,0.342858330,0.125362813,36242,0,true
75,225,free,crfmnes-retry,16551941299703004814,-1.07262789648827138e2,-3.97492330999999979e2,2.90229541351172827e2,7.30151297815033407e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.424321191,0.291562404,0.132758787,37311,0,true
75,225,free,de-retry,1287922141077879032,-1.72831146350794569e2,-3.97492330999999979e2,2.24661184649205410e2,5.65196274564616519e-1,false,false,false,false,3375,1,4,20000,55500000,20042,0,0.547431601,0.493516235,0.053915366,7449,0,true
75,225,free,de-retry,1786420581672205123,-2.03393470761686217e2,-3.97492330999999979e2,1.94098860238313762e2,4.88308440442122071e-1,false,false,false,false,3375,1,4,20000,55500000,20090,0,0.322045151,0.280666443,0.041378708,7276,0,true
75,225,free,de-retry,4004884927747905394,-1.86532599678099444e2,-3.97492330999999979e2,2.10959731321900534e2,5.30726544562945435e-1,false,false,false,false,3375,1,4,20000,55500000,20132,0,0.389327101,0.352893735,0.036433366,6344,0,true
75,225,free,de-retry,6303565281650490854,-1.88204351855999448e2,-3.97492330999999979e2,2.09287979144000531e2,5.26520797564772547e-1,false,false,false,false,3375,1,4,20000,55500000,20085,0,19.286475591,0.319971376,18.966504215,6267,0,true
75,225,free,de-retry,8140142588874384960,-1.85798241636947324e2,-3.97492330999999979e2,2.11694089363052655e2,5.32574021819436472e-1,false,false,false,false,3375,1,4,20000,55500000,20146,0,0.380796480,0.341625518,0.039170962,7134,0,true
75,225,free,de-retry,8584672532144930599,-1.82369816429456733e2,-3.97492330999999979e2,2.15122514570543245e2,5.41199157300328526e-1,false,false,false,false,3375,1,4,20000,55500000,20128,0,0.509294589,0.453811765,0.055482824,7331,0,true
75,225,free,de-retry,10274910186795659788,-1.82091980591134472e2,-3.97492330999999979e2,2.15400350408865506e2,5.41898128869473750e-1,false,false,false,false,3375,1,4,20000,55500000,20123,0,11.130766549,0.549438968,10.581327581,8017,0,true
75,225,free,de-retry,14220113434379166222,-1.82078768421226499e2,-3.97492330999999979e2,2.15413562578773480e2,5.41931367674043263e-1,false,false,false,false,3375,1,4,20000,55500000,20091,0,10.849255939,0.358249789,10.491006150,6126,0,true
75,225,free,de-retry,16060929746927937307,-1.90246176317129994e2,-3.97492330999999979e2,2.07246154682869985e2,5.21384033149736359e-1,false,false,false,false,3375,1,4,20000,55500000,20075,0,0.536163268,0.487573822,0.048589446,6339,0,true
75,225,free,de-retry,16551941299703004814,-1.85578144200878114e2,-3.97492330999999979e2,2.11914186799121865e2,5.33127736743987279e-1,false,false,false,false,3375,1,4,20000,55500000,20099,0,0.447912178,0.407939404,0.039972774,6544,0,true
75,225,free,lbfgs-multistart,1287922141077879032,-3.81580898793073231e2,-3.97492330999999979e2,1.59114322069267473e1,4.00295325620426828e-2,false,false,true,true,,,4,2174,6032850,2204,3798,0.091036022,0.055124378,0.035911644,3624,0,true
75,225,free,lbfgs-multistart,1786420581672205123,-3.80005568696086357e2,-3.97492330999999979e2,1.74867623039136220e1,4.39927036074404740e-2,false,false,true,true,,,4,1851,5136525,1867,3240,0.068838048,0.040498760,0.028339288,4145,0,true
75,225,free,lbfgs-multistart,4004884927747905394,-3.78839251185966418e2,-3.97492330999999979e2,1.86530798140335605e1,4.69268923179138320e-2,false,false,true,true,,,4,2772,7692300,2821,4570,0.053148661,0.032996679,0.020151982,3801,0,true
75,225,free,lbfgs-multistart,6303565281650490854,-3.85040224958617557e2,-3.97492330999999979e2,1.24521060413824216e1,3.13266573220564171e-2,false,false,true,true,,,4,1822,5056050,1835,3403,0.032700688,0.019742411,0.012958277,4064,0,true
75,225,free,lbfgs-multistart,8140142588874384960,-3.78738505422994137e2,-3.97492330999999979e2,1.87538255770058413e1,4.71803456681176639e-2,false,false,true,true,,,4,7228,20057700,7278,13298,0.161336876,0.095293294,0.066043582,4664,0,true
75,225,free,lbfgs-multistart,8584672532144930599,-3.80663974974663915e2,-3.97492330999999979e2,1.68283560253360633e1,4.23363036539592119e-2,false,false,true,true,,,4,7351,20399025,7368,14039,0.201939929,0.123025950,0.078913979,4541,0,true
75,225,free,lbfgs-multistart,10274910186795659788,-3.81724596513822405e2,-3.97492330999999979e2,1.57677344861775737e1,3.96680218873897567e-2,false,false,true,true,,,4,2447,6790425,2498,4170,0.062746595,0.041934853,0.020811742,3677,0,true
75,225,free,lbfgs-multistart,14220113434379166222,-3.77998230680445204e2,-3.97492330999999979e2,1.94941003195547751e1,4.90427079951758285e-2,false,false,true,true,,,4,6940,19258500,6956,13176,0.166977671,0.102000643,0.064977028,3865,0,true
75,225,free,lbfgs-multistart,16060929746927937307,-3.77726589794724475e2,-3.97492330999999979e2,1.97657412052755035e1,4.97260944772177360e-2,false,false,true,true,,,4,2284,6338100,2320,3898,0.055709532,0.035731062,0.019978470,3915,0,true
75,225,free,lbfgs-multistart,16551941299703004814,-3.80825313945030473e2,-3.97492330999999979e2,1.66670170549695058e1,4.19304116208710151e-2,false,false,true,true,,,4,1796,4983900,1808,3315,0.066380769,0.027408836,0.038971933,3921,0,true
75,225,free,random,1287922141077879032,9.73926064992888598e1,-3.97492330999999979e2,4.94884937499288867e2,1.24501757368317345e0,false,false,false,false,,,,20000,55500000,20000,0,0.698465809,0.461470913,0.236994896,0,0,true
75,225,free,random,1786420581672205123,8.80545735526834079e1,-3.97492330999999979e2,4.85546904552683372e2,1.22152521365923761e0,false,false,false,false,,,,20000,55500000,20000,0,0.910157006,0.551185547,0.358971459,0,0,true
75,225,free,random,4004884927747905394,3.35134963302859958e1,-3.97492330999999979e2,4.31005827330285967e2,1.08431230923618993e0,false,false,false,false,,,,20000,55500000,20000,0,0.720911625,0.459187985,0.261723640,0,0,true
75,225,free,random,6303565281650490854,7.60509970791422916e1,-3.97492330999999979e2,4.73543328079142270e2,1.19132695437875569e0,false,false,false,false,,,,20000,55500000,20000,0,0.550274287,0.331540024,0.218734263,0,0,true
75,225,free,random,8140142588874384960,6.46279182880878125e1,-3.97492330999999979e2,4.62120249288087791e2,1.16258909480215311e0,false,false,false,false,,,,20000,55500000,20000,0,0.670603847,0.423273905,0.247329942,0,0,true
75,225,free,random,8584672532144930599,-4.00429306567941978e0,-3.97492330999999979e2,3.93488037934320573e2,9.89926112396670610e-1,false,false,false,false,,,,20000,55500000,20000,0,0.645273366,0.404614887,0.240658479,0,0,true
75,225,free,random,10274910186795659788,1.25681288951772512e1,-3.97492330999999979e2,4.10060459895177246e2,1.03161854434665123e0,false,false,false,false,,,,20000,55500000,20000,0,0.476593941,0.298934412,0.177659529,0,0,true
75,225,free,random,14220113434379166222,4.87127657252174657e1,-3.97492330999999979e2,4.46205096725217459e2,1.12255020267351391e0,false,false,false,false,,,,20000,55500000,20000,0,0.630854095,0.381895252,0.248958843,0,0,true
75,225,free,random,16060929746927937307,7.60999505197441408e1,-3.97492330999999979e2,4.73592281519744120e2,1.19145011006449875e0,false,false,false,false,,,,20000,55500000,20000,0,0.732466814,0.457802263,0.274664551,0,0,true
75,225,free,random,16551941299703004814,6.30945917286609514e1,-3.97492330999999979e2,4.60586922728660909e2,1.15873159507236112e0,false,false,false,false,,,,20000,55500000,20000,0,0.822895549,0.510386977,0.312508572,0,0,true
98,288,fixed-frame,basin-hopping,3633905019706158283,-5.11777557122262749e2,-5.43665360999999962e2,3.18878038777372126e1,5.86533668782646886e-2,false,false,false,true,,,5,18365,87288845,18365,35527,0.605869440,0.405765611,0.200103829,10223,0,true
98,288,fixed-frame,basin-hopping,3811725506174441054,-5.13049124091143881e2,-5.43665360999999962e2,3.06162369088560808e1,5.63144888475910904e-2,false,false,false,true,,,5,18020,85649060,18026,34683,0.609812316,0.399794226,0.210018090,9998,0,true
98,288,fixed-frame,basin-hopping,7103261212699260625,-5.11619282174530156e2,-5.43665360999999962e2,3.20460788254698059e1,5.89444925579318060e-2,false,false,false,true,,,5,18402,87464706,18402,35626,0.470470853,0.304024407,0.166446446,8960,0,true
98,288,fixed-frame,basin-hopping,9103774087225660002,-5.13799868324275621e2,-5.43665360999999962e2,2.98654926757243402e1,5.49335948510509264e-2,false,false,false,true,,,5,18301,86984653,18308,35165,0.575275347,0.379300289,0.195975058,9761,0,true
98,288,fixed-frame,basin-hopping,9530134931770446274,-5.17119411241449143e2,-5.43665360999999962e2,2.65459497585508188e1,4.88277379116504387e-2,false,false,true,true,,,5,18152,86276456,18152,35095,0.599573586,0.394809107,0.204764479,10612,0,true
98,288,fixed-frame,basin-hopping,11052738261520348619,-5.15968344898301098e2,-5.43665360999999962e2,2.76970161016988641e1,5.09449710953699467e-2,false,false,false,true,,,5,18304,86998912,18304,35304,0.705277570,0.474114586,0.231162984,10106,0,true
