angle_deg,nominal_db,envelope_min_db,envelope_max_db
-53.90098374126791,-31.794062118615184,-40.68966026615027,-18.885081263727372
-53.85238887808361,-31.812939617630867,-40.274155891539834,-18.90075344373331
-53.80385037121294,-31.83035919508709,-40.11006268683509,-18.91642791516339
-53.755367990323116,-31.846278069282484,-40.05797215055745,-18.932099590425707
-53.70694150657042,-31.860655473655953,-40.00591539165697,-18.947763367603542
-53.65857069258678,-31.87345283209298,-39.95407063000861,-18.96341413262525
-53.61025532246644,-31.884633929016,-39.90260398717537,-18.979046761502143
-53.56199517175284,-31.89416507277243,-39.851669968461074,-18.994656122633454
-53.51379001742556,-31.902015250841682,-39.801411985187556,-19.010237079177315
-53.46563963788749,-31.90815627541175,-39.751962903872766,-19.025784491486817
-53.41754381295215,-31.9125629179285,-39.70344561097377,-19.041293219609546
-53.36950232383111,-31.915213031293412,-39.65597358366774,-19.056758125849477
-53.321514953121564,-31.916087658480897,-39.60965145880416,-19.07217407738935
-53.27358148479407,-31.915171126463804,-39.564575593640356,-19.0875359489717
-53.22570170418041,-31.912451124468685,-39.520834613262245,-19.1028386256366
-53.17787539796159,-31.90791876573675,-39.47850994073199,-19.11807700551404
-53.13010235415599,-31.901568632132737,-39.4376763069723,-19.133246002668248
-53.08238236210756,-31.893398801123432,-39.39840223821892,-19.14834054999181
-53.03471521247437,-31.88341085483531,-39.360750519568434,-19.163355602146567
-52.987100697217,-31.871609871094652,-39.32477863371743,-19.178286138548422
-52.93953860958727,-31.858004396547916,-39.29053917445802,-19.193127166393044
-52.892028744116985,-31.84260640215388,-39.25808023486627,-19.20787372371918
-52.84457089660691,-31.825431221527186,-39.22744577042374,-19.22252088250594
-52.79716486411575,-31.806497472791868,-39.1986759375309,-19.237063751800626
-52.749810444949325,-31.7858269647701,-39.17180740804782,-19.251497480873294
-52.70250743864982,-31.763444588485086,-39.14687366061748,-19.265817262393842
-52.65525564598523,-31.73937819509099,-39.12390524960643,-19.28001833562773
-52.6080548689388,-31.713658461459396,-39.10293005254733,-19.294095989645932
-52.56090491069875,-31.686318744746018,-39.08397349698171,-19.30804556654477
-52.51380557564789,-31.65739492733769,-39.06705876760939,-19.32186246467074
-52.46675666935358,-31.626925253626553,-39.05220699461148,-19.335542141846155
-52.41975799855759,-31.594950160092804,-39.039437423996816,-19.34908011859017
-52.372809371166284,-31.561512100181904,-39.028767570758106,-19.362471981330575
-52.325910596240675,-31.526655365450395,-39.02021335557227,-19.342676646510785
-52.27906148398682,-31.49042590442359,-39.01378922571397,-19.321905630776634
-52.232261845746116,-31.452871140559168,-39.0095082607805,-19.301298738010306
-52.185511493985864,-31.41403979064389,-39.007382263742365,-19.280858166026444
-52.13881024228978,-31.373981684875822,-39.00742183776462,-19.260586088038195
-52.092157905348806,-31.33274758979411,-39.00963644915355,-19.2404846527201
-52.045554298951764,-31.290389035117382,-39.0140344766929,-19.220555984263758
-51.99899923997638,-31.246958145453082,-39.02062324755584,-19.20080218242736
-51.95249254638014,-31.20250747772608,-39.029409059876805,-19.181225322578662
-51.906034037191525,-31.15708986506526,-39.04039719197609,-19.161827455731395
-51.859623532501026,-31.11075826777722,-39.05359189813689,-19.142610608575794
-51.813260853452554,-31.063565631922486,-39.068996390727705,-19.12357678350261
-51.766945822234696,-31.01556475590669,-39.08661280836857,-19.104727958621414
-51.72067826207226,-30.96680816539402,-39.10644216972816,-19.086066087772902
-51.67445799721774,-30.917347996752127,-39.12848431242893,-19.06759310053504
-51.628284852943,-30.867235889151445,-39.15273781643356,-19.049310902223823
-51.58215865553094,-30.816522885353006,-39.1791999111598,-19.03122137388816
-51.536079232267376,-30.765259341144862,-39.207866365455985,-19.013326372298927
-51.49004641143285,-30.713494843320362,-39.238731359449815,-18.995627729932654
-51.44406002229467,-30.661278136027708,-39.27178733715039,-18.978127254949555
-51.39811989509891,-30.608657055269987,-39.30702483856117,-18.960826731165906
-51.352225861062585,-30.555678471289923,-39.3444323099304,-18.94372791802112
-51.306377752365854,-30.50238823853416,-39.383995890633614,-18.926832550539196
-51.26057540214435,-30.448831152863832,-39.42569917506089,-18.91014233928474
-51.21481864448148,-30.395050915652625,-39.469522947751784,-18.893658970313474
-51.169107314401,-30.341090104397196,-39.51544488991182,-18.877384105117375
-51.12344124785941,-30.28699014945138,-39.56343925533731,-18.861319380564254
-51.077820281738695,-30.232791316489667,-39.613476513689456,-18.845466408831747
-51.0322442538389,-30.178532694303787,-39.665522959002956,-18.829826777336063
-50.986713002870964,-30.1242521875348,-39.71954028127505,-18.814402048654852
-50.94122636844949,-30.06998651395258,-39.7754850990069,-18.79919376044468
-50.89578419108573,-30.015771205899018,-39.83330845063107,-18.78420342535284
-50.85038631218044,-29.96164061552353,-39.892955242901266,-18.769432530923414
-50.80503257401706,-29.907627923451948,-39.95436365455006,-18.754882539497515
-50.7597228197547,-29.853765150545133,-40.017464493860885,-18.740554888108036
-50.714456893421435,-29.800083172416212,-40.08218050926399,-18.726450988368033
-50.66923463990746,-29.746611736396208,-40.14842565271144,-18.712572226353466
-50.62405590495849,-29.693379480652332,-40.21610429640737,-18.698919962479884
-50.57892053516908,-29.640413955179987,-40.28511040452352,-18.68549553137268
-50.533828377976135,-29.587741644411537,-40.3553266628652,-18.67230024173149
-50.48877928165235,-29.535387991196803,-40.42662357106866,-18.659335376187855
-50.443773095299875,-29.483377421933152,-40.49885850390578,-18.646602191156735
-50.39880966884387,-29.4317333726364,-40.57187475062828,-18.63410191668127
-50.353888853026284,-29.380478315761835,-40.645500544080434,-18.62183575627084
-50.30901049939957,-29.32963378760162,-40.719548094552636,-18.609804886732416
-50.264174460320554,-29.279220416098024,-40.79381264703991,-18.598010457994892
-50.219380588944254,-29.229257948928154,-40.86807158473168,-18.586453592926194
-50.17462873921792,-29.17976528173055,-40.942083606121116,-18.575135387143398
-50.12991876587496,-29.13076048635471,-41.01558800801727,-18.56405690881535
-50.08525052442904,-29.082260839028983,-41.08830411184358,-18.55321919845764
-50.0406238711682,-29.034282848353797,-41.15993087572144,-18.5426232687201
-49.99603866314903,-28.986842283036914,-41.230146739682525,-18.53227010416632
-49.9514947581909,-28.939954199298157,-41.29860975561134,-18.52216066104515
-49.906992014870234,-28.893632967880766,-41.36495805672885,-18.51229586705409
-49.8625302925149,-28.84789230061443,-41.428810723088496,-18.50267662109433
-49.818109451198566,-28.802745276482746,-41.48976909906797,-18.49330379301719
-49.77372935173516,-28.75820436715611,-41.5474186155883,-18.484178223361887
-49.729389855673375,-28.714281461957395,-41.60133116312637,-18.47530072308453
-49.68509082529124,-28.67098789223187,-41.65106805094494,-18.46667207327783
-49.640832123590705,-28.62833445510205,-41.696183572933066,-18.458293024881776
-49.59661361429231,-28.58633143658904,-41.73622918079552,-18.45016429838474
-49.552435161829884,-28.544988634089314,-41.77075824123527,-18.442286583515
-49.50829663134534,-28.50431537819764,-41.7993313257747,-18.43466053892235
-49.464197888683444,-28.46432055387332,-41.82152195105449,-18.427286791849898
-49.42013880038668,-28.425012620945843,-41.836922655395796,-18.420165937795392
-49.37611923369016,-28.38639963396281,-41.84515126625484,-18.413298540162263
-49.332139056516596,-28.348489261383687,-41.84585718538315,-18.40668512990009
-49.28819813747127,-28.31128880412451,-41.838727496709076,-18.40032620513424
-49.24429634583709,-28.274805213461065,-41.82349268879571,-18.394222230784305
-49.200433551569674,-28.23904510830144,-41.79993178140292,-18.38837363817169
-49.15660962529253,-28.204014791836105,-41.767876655648564,-18.382780824615452
-49.1128244382922,-28.16972026757933,-41.72721541007568,-18.377444153016796
-49.06907786251347,-28.136167254813156,-41.67789459982735,-18.37236395143155
-49.025369770554676,-28.103361203448458,-41.619920261260646,-18.367540512630836
-48.98170003566303,-28.071307308316527,-41.55335767664589,-18.362974093649456
-48.938068531729954,-28.040010522905582,-41.47832988932763,-18.358664915321864
-48.894475133286456,-28.009475572558014,-41.39501503467702,-18.35461316180571
-48.85091971549863,-27.97970696714242,-41.30364260221804,-18.350818980092527
-48.80740215416309,-27.950709013216198,-41.20448878595976,-18.347282479505477
-48.76392232570256,-27.922485825694405,-41.09787111054895,-18.34400373118411
-48.72048010716133,-27.895041339039373,-40.984142538923834,-18.340982767555765
-48.677075376200946,-27.8683793179867,-40.863685272466014,-18.338219581793474
-48.633708011095884,-27.84250336782291,-40.7369044480881,-18.335714127260427
-48.590377890729144,-27.817416944229485,-40.604221920050904,-18.333466316940637
-48.547084894588025,-27.793123362706986,-40.466070289969814,-18.331476022855576
-48.50382890275987,-27.769625807594778,-40.32288731911714,-18.329743075466926
-48.4606097959279,-27.746927340700385,-40.1751108253595,-18.328267263065246
-48.41742745536704,-27.725030909550124,-40.02317413525728,-18.327048331144102
-48.37428176293973,-27.703939355276837,-39.86750213194131,-18.32608598176009
-48.33117260109193,-27.6836554201557,-39.708507912714744,-18.325379872878237
-48.28809985284902,-27.664181754801234,-39.546590047844255,-18.32492961770288
-48.245063401811805,-27.645520925037196,-39.38213041406631,-18.3247347839939
-48.202063132152496,-27.627675418451382,-39.21549256296051,-18.324794893368338
-48.15909892861078,-27.610647650645674,-39.04702057523217,-18.325109420587225
-48.11617067648999,-27.594439971192088,-38.87703834661909,-18.325677792827605
-48.0732782616531,-27.57905466930586,-38.705849248982595,-18.326499388940004
-48.03042157051896,-27.56449397924387,-38.68959045179996,-18.32757353869097
-47.98760049005847,-27.550760085438068,-39.000181319234095,-18.3288995219909
-47.94481490779082,-27.537855127373625,-39.3208162868526,-18.33047656810738
-47.902064711779744,-27.525781204218323,-39.652181503689576,-18.332303854863756
-47.85934979062978,-27.514540379212185,-39.995038272112076,-18.334380507823347
-47.81667003348262,-27.504134683823867,-40.35023443323909,-18.336705599459094
-47.77402533001351,-27.49456612168181,-40.71871799262052,-18.33927814830938
-47.73141557042753,-27.485836672284524,-41.101553536594714,-18.342097118119362
-47.68884064545613,-27.477948294497637,-41.49994215417643,-18.34516141696877
-47.646300446353465,-27.470902929842282,-41.91524580237726,-18.348469896386057
-47.60379486489298,-27.464702505579606,-42.34901735912091,-18.35202135044915
-47.56132379336389,-27.459348937595998,-42.803038033980734,-18.35581451487325
-47.51888712456765,-27.45484413309324,-43.27936440823821,-18.35984806608601
-47.4764847518146,-27.451189993086427,-43.7803882376405,-18.364120620290365
-47.43411656892059,-27.448388414712596,-44.30891340792172,-18.36863073251539
-47.3917824702035,-27.446441293353562,-44.86825630028854,-18.373376895656047
-47.34948235048001,-27.445350524573335,-45.46237865640024,-18.37835753950172
-47.3072161050622,-27.445118005872658,-46.09606642922461,-18.383571029754606
-47.264983629754326,-27.44574563826125,-46.77517511026444,-18.389015667038265
-47.22278482084955,-27.4472353276485,-47.506973510236286,-18.394689685897262
-47.18061957512666,-27.4495889860512,-48.30063743954536,-18.400591253788093
-47.138487789846934,-27.45280853261949,-49.16797900332655,-18.406718470062827
-47.09638936275093,-27.45689589447896,-50.12456023010749,-18.413069364945866
-47.054324192055326,-27.461853007386022,-51.191461642265224,-18.419641898504615
-47.012292176449826,-27.467681816196258,-52.39822683427714,-18.426433959615387
-46.970293215094046,-27.474384275141027,-53.78805738150597,-18.433443364925214
-46.928327207614444,-27.481962347909963,-55.42766720207393,-18.440667857810865
-46.88639405410129,-27.490418007533503,-57.427795906707715,-18.44810510733591
-46.84449365510562,-27.499753236062773,-59.99140924923882,-18.455752707207495
-46.80262591163625,-27.509970024039113,-63.54537995183235,-18.463608174733693
-46.76079072515683,-27.521070369747832,-69.10418728517944,-18.471668949782995
-46.718987997582886,-27.53305627824937,-74.06718286160789,-18.479932393747376
-46.67721763127888,-27.545929760179625,-67.31625194213177,-18.488395788510527
-46.6354795290553,-27.55969283031028,-62.54586708948711,-18.497056335422627
-46.59377359416587,-27.574347505860636,-59.406133630510126,-18.505911154283634
-46.55209973030463,-27.589895804549638,-57.09881760339512,-18.514957282336724
-46.510457841603106,-27.606339742377234,-55.283391420541854,-18.524191673273812
-46.468847832627546,-27.623681331121972,-53.790824994724666,-18.533611196255027
-46.427269608376115,-27.64192257554288,-52.525955787753134,-18.5432126349445
-46.38572307427616,-27.661065470269005,-51.430143033476114,-18.552992686564142
-46.344208136181464,-27.681111996363043,-50.46476704983394,-18.5629479609682
-46.302724700369495,-27.70206411754097,-49.60307169603353,-18.57307497974062
-46.26127267353881,-27.723923776029803,-48.82576731457437,-18.583370175317764
-46.21985196280631,-27.746692888043995,-48.1184940986855,-18.59382989013906
-46.1784624757046,-27.770373338860622,-47.4702766425323,-18.604450375828456
-46.13710412017937,-27.79496697746906,-46.87253926899992,-18.615227792409087
-46.09577680458686,-27.820475610772366,-46.31845477410774,-18.626158207554198
-46.05448043769116,-27.846900997316048,-45.80249984521145,-18.63723759587769
-46.01321492866173,-27.874244840514134,-45.320143216699684,-18.64846183826669
-45.97198018707083,-27.90250878134571,-44.86762172354324,-18.659826721259986
-45.930776122891,-27.931694390490534,-44.44177612989002,-18.671327936475326
-45.889602646492555,-27.961803159869703,-44.03992856913628,-18.682961080089058
-45.84845966864116,-27.992836493557274,-43.659789556931756,-18.694721652371676
-45.807347100495264,-28.02479569802497,-43.29938641284876,-18.706605057282854
-45.76626485360372,-28.057681971680807,-42.95700743911179,-18.718606602129807
-45.725212839903406,-28.09149639365868,-42.631157871274674,-18.730721497292645
-45.68419097171674,-28.126239911814682,-42.32052474356181,-18.74294485602065
-45.64319916174932,-28.161913329883244,-42.02394858894103,-18.7552716943037
-45.60223732308759,-28.198517293742512,-41.74040043877358,-18.767696930822765
-45.561305369196475,-28.236052276735006,-41.4689629745292,-18.78021538698341
-45.520403213917064,-28.27451856398963,-41.20881496375365,-18.792821787037102
-45.47953077146425,-28.313916235684434,-41.16830987279861,-18.805510758294265
-45.43868795642448,-28.354245149186738,-41.49745436783449,-18.818276831433252
-45.39787468375353,-28.395504920007845,-41.83678857391861,-18.831114440910277
-45.35709086877416,-28.43769490150029,-42.18692222290842,-18.844017925474194
-45.31633642717391,-28.48081416322583,-42.54851748218334,-18.856981528790826
-45.27561127500289,-28.524861467919017,-42.92229381142643,-18.869999400181467
-45.234915328671576,-28.569835246964928,-43.309032988823986,-18.88306559547995
