angle_deg,uniform_db,optimized_db,chebyshev_reference_db
-22.08613243056129,-26.626331179058944,-27.192342294475196,-34.528549908120226
-22.055219255852233,-26.512946874295736,-27.123261989548656,-34.38509243673179
-22.024312837042164,-26.402387756700946,-27.055498567214826,-34.24526301794332
-21.99341316071658,-26.294583486735988,-26.989038396144448,-34.10894688639165
-21.962520213483465,-26.1894672006518,-26.923868165933953,-33.976035665132976
-21.9316339819732,-26.08697530118541,-26.859974883674358,-33.84642691311065
-21.900754452838477,-25.987047264229403,-26.79734587023664,-33.720023712363485
-21.86988161275428,-25.88962546004805,-26.7359687563218,-33.59673429087006
-21.839015448417747,-25.79465498776028,-26.675831478317026,-33.47647167740894
-21.808155946548183,-25.702083521940136,-26.616922273995645,-33.35915338523706
-21.777303093886907,-25.611861170299992,-26.55922967809339,-33.24470112175575
-21.74645687719725,-25.52394034152534,-26.50274251779159,-33.13304052165503
-21.715617283264454,-25.438275622417464,-26.44744990813114,-33.024100901300585
-21.68478429889562,-25.354823663586487,-26.39334124738257,-32.91781503237922
-21.653957910919623,-25.273543073003832,-26.340406212390715,-32.81411893302648
-21.623138106187074,-25.19439431679135,-26.28863475391245,-32.712951674851006
-21.592324871570213,-25.117339626680966,-26.238017091963414,-32.61425520443652
-21.561518193962893,-25.042342913629593,-26.18854371118685,-32.51797417804633
-21.530718060280456,-24.969369687121432,-26.140205356256786,-32.4240558083862
-21.49992445745972,-24.898386979731974,-26.092993027326607,-32.33244972239635
-21.469137372458874,-24.829363276563022,-26.046897975530726,-32.243107829142005
-21.43835679225745,-24.762268449195663,-26.00191169854867,-32.155984196966834
-21.407582703856207,-24.697073693835414,-25.958025936237384,-32.07103493914993
-21.376815094277124,-24.63375147335305,-25.915232666337612,-31.9882181073805
-21.34605395056328,-24.572275462949136,-25.87352410025948,-31.907493592429198
-21.315299259778843,-24.51262049919398,-25.832892678951566,-31.8288230314516
-21.284551009008943,-24.454762532212445,-25.79333106885585,-31.752169721409228
-21.25380918535969,-24.398678580805996,-25.754832157952748,-31.677498538143727
-21.22307377595801,-24.34434669031745,-25.717389051897275,-31.604775860676714
-21.192344767951674,-24.291745893061787,-25.68099507024879,-31.53396950034828
-21.161622148509178,-24.24085617115948,-25.645643742795336,-31.465048634439604
-21.1309059048197,-24.191658421622257,-25.611328805973628,-31.397983743955432
-21.10019602409302,-24.144134423552508,-25.578044199385367,-31.332746555270383
-21.069492493559498,-24.098266807328777,-25.54578406241003,-31.269309985366874
-21.038795300469946,-24.054039025659556,-25.514542730914357,-31.207648090415955
-21.008104432095646,-24.01143532639658,-25.484314734058433,-31.147736017472376
-20.9774198757282,-23.97044072700721,-25.455094791197585,-31.089549959073167
-20.946741618679543,-23.931040990613745,-25.426877808880427,-31.033067110547698
-20.91606964828183,-23.893222603513344,-25.399658877941313,-30.978265629860076
-20.88540395188742,-23.85697275410032,-25.373433270687325,-30.925124599820954
-20.854744516868752,-23.822279313117505,-25.348196438178427,-30.873623992517764
-20.824091330618366,-23.7891308151691,-25.323944007599792,-30.82374463582321
-20.793444380548753,-23.757516441433566,-25.30067177972548,-30.775468181854734
-20.76280365409237,-23.727426003518694,-25.278375726472213,-30.7287770772651
-20.73216913870152,-23.69884992840589,-25.25705198854183,-30.683654535254824
-20.701540821848347,-23.671779244435662,-25.236696873151644,-30.640084509204712
-20.67091869102472,-23.64620556828914,-25.217306851851244,-30.598051667835087
-20.640302733742228,-23.622121092924274,-25.198878558424145,-30.55754137180378
-20.609692937532063,-23.599518576429702,-25.181408786873586,-30.518539651663236
-20.579089289945017,-23.578391331761456,-25.164894489490766,-30.48103318710202
-20.548491778551366,-23.558733217330786,-25.149332775004112,-30.445009287400918
-20.51790039094087,-23.540538628415305,-25.134720906808727,-30.41045587304064
-20.487315114722662,-23.52380248936699,-25.12105630127417,-30.377361458400944
-20.456735937525227,-23.50852024659386,-25.108336526129534,-30.3457151354965
-20.426162846996306,-23.494687862295002,-25.09655929892456,-30.315506558698736
-20.395595830802883,-23.482301808929723,-25.085722485565228,-30.286725930395836
-20.36503487663108,-23.47135906440517,-25.075824098922638,-30.25936398754761
-20.334479972186138,-23.461857107968736,-25.066862297514383,-30.233411989095387
-20.303931105192333,-23.453793916792005,-25.05883538425597,-30.208861704187484
-20.27338826339294,-23.447167963237995,-25.051741805282358,-30.185705401188212
-20.242851434550136,-23.441978212802695,-25.04558014883749,-30.163935837436448
-20.212320606445,-23.438224122725583,-25.040349144230937,-30.143546249725578
-20.18179576687741,-23.43590564126469,-25.03604766086032,-30.124530345477215
-20.151276903666,-23.43502320763443,-25.0326747072982,-30.106882294583535
-20.120764004648112,-23.435577752606164,-25.03022943044257,-30.090596721896482
-20.090257057679725,-23.43757069977263,-25.028711114729237,-30.07566870034177
-20.05975605063541,-23.441003967480594,-25.02811918140536,-30.06209374463987
-20.029260971408274,-23.445879971436703,-25.028453187862688,-30.049867805616305
-19.99877180790988,-23.452201627994253,-25.029712827029172,-30.038987265085666
-19.968288548070234,-23.459972358130546,-25.031897926818214,-30.02944893129639
-19.937811179837688,-23.469196092125966,-25.03500844963382,-30.02125003492333
-19.90733969117892,-23.47987727495868,-25.039044491930568,-30.01438822559755
-19.876874070078827,-23.492020872430878,-25.044006283827578,-30.008861568964992
-19.846414304540556,-23.505632378043924,-25.049894188774438,-30.004668544264884
-19.81596038258534,-23.520717820643604,-25.056708703268335,-30.001808042422482
-19.785512292252545,-23.537283772857855,-25.06445045662122,-30.00027936465137
-19.755070021599536,-23.555337360352027,-25.073120210774917,-30.00008222156035
-19.724633558701687,-23.574886271930357,-25.08271886016345,-30.001216732763947
-19.694202891652264,-23.59593877051411,-25.09324743162108,-30.00368342699508
-19.66377800856244,-23.618503705030193,-25.104707084333924,-30.00748324271958
-19.633358897561163,-23.64259052324771,-25.117099109834445,-30.01261752925503
-19.60294554679518,-23.668209285602334,-25.13042493203646,-30.019088048396405
-19.572537944428923,-23.69537068005308,-25.1446861073093,-30.026896976552713
-19.5421360786445,-23.724086038018932,-25.159884324589264,-30.036046907400436
-19.511739937641593,-23.754367351447833,-25.176021405526306,-30.0465408550607
-19.481349509637457,-23.786227291073732,-25.19309930466386,-30.058382257808276
-19.450964782866837,-23.819679225923906,-25.211120109649983,-30.07157498232285
-19.420585745581917,-23.85473724414199,-25.23008604147706,-30.086123328493215
-19.390212386052273,-23.891416175199048,-25.249999454747872,-30.102032034787662
-19.359844692564828,-23.92973161357051,-25.270862837965296,-30.119306284205017
-19.329482653423767,-23.969699943962762,-25.292678813842695,-30.137951710822115
-19.299126256950547,-24.01133836818156,-25.31545013963222,-30.157974406956146
-19.268775491483765,-24.054664933740074,-25.33917970746743,-30.179380930961184
-19.238430345379186,-24.09969856431436,-25.363870544716875,-30.202178315680452
-19.208090807009626,-24.146459092162125,-25.38952581434492,-30.226374077578658
-19.177756864764948,-24.194967292630242,-25.416148815275328,-30.25197622657918
-19.147428507051973,-24.24524492088809,-25.443742982753733,-30.278993276635262
-19.11710572229446,-24.29731475103398,-25.47231188870358,-30.307434257064884
-19.086788498933036,-24.35120061773615,-25.50185924207088,-30.337308724682845
-19.05647682542516,-24.406927460582434,-25.532388889151857,-30.36862677676597
-19.026170690245046,-24.464521371328793,-25.563904813897366,-30.40139906488948
-18.99587008188365,-24.524009644252974,-25.59641113818772,-30.435636809677224
-18.965574988848573,-24.585420829838828,-25.62991212207055,-30.471351816510705
-18.93528539966408,-24.64878479203568,-25.664412163953976,-30.50855649224532
-18.905001302870964,-24.714132769360994,-25.699915800746865,-30.547263862987283
-18.87472268702657,-24.78149744013754,-25.736427707936656,-30.587487592987294
-18.84444954070469,-24.850912992184725,-25.77395269959515,-30.62924200471286
-18.814181852495565,-24.922415197313093,-25.812495728301425,-30.67254210016545
-18.783919611005782,-24.996041491003833,-25.852061884970055,-30.717403583513494
-18.75366280485828,-25.07183105769294,-25.892656398571873,-30.763842885118663
-18.723411422692244,-25.149824922120022,-25.93428463573403,-30.81187718703923
-18.693165453163115,-25.230066047246524,-25.976952100203246,-30.8615244500989
-18.662924884942473,-25.31259943930064,-26.020664432157183,-30.912803442620156
-18.632689706718075,-25.397472260560452,-26.065427407345297,-30.965733770925894
-18.602459907193712,-25.48473395055199,-26.11124693604046,-31.020335911723265
-18.572235475089236,-25.57443635640769,-26.158129061780055,-31.076631246493083
-18.54201639914047,-25.666633873211723,-26.20607995987418,-31.13464209801731
-18.511802668099172,-25.76138359524569,-26.255105935655774,-31.19439176918935
-18.48159427073299,-25.858745479149803,-26.305213422446304,-31.255904584263597
-18.451391195825426,-25.958782520125688,-26.356408979207266,-31.319205932713366
-18.421193432175745,-26.06156094243532,-26.408699287846193,-31.384322315882653
-18.391000968598984,-26.167150405593613,-26.462091150142435,-31.451281396631305
-18.360813793925857,-26.275624227814497,-26.516591484254974,-31.520112052191497
-18.330631897002743,-26.387059628456065,-26.57220732077185,-31.590844430473673
-18.300455266691618,-26.501537991420108,-26.62894579825666,-31.663510010080145
-18.270283891870015,-26.619145151699705,-26.686814158243447,-31.738141664307946
-18.240117761430977,-26.739971707545106,-26.745819739628583,-31.81477372945089
-18.20995686428301,-26.864113361027215,-26.805969972401154,-31.893442077735358
-18.17980118935004,-26.991671290142015,-26.86727237065113,-31.974184195260456
-18.149650725571355,-27.12275255600968,-26.929734524787328,-32.057039265345686
-18.11950546190158,-27.25747054919992,-26.993364092891614,-32.14204825772838
-18.089365387310597,-27.395945479768695,-27.058168791130328,-32.229254024098935
-18.059230490783555,-27.538304916227354,-27.124156383135613,-32.31870140050671
-18.02910076132075,-27.68468437941314,-27.191334668263387,-32.410437317227554
-17.99897618793765,-27.83522799809301,-27.259711468624516,-32.50451091673947
-17.968856759664796,-27.99008923415017,-27.329294614779045,-32.600973680524675
-17.9387424655478,-28.14943168639106,-27.40009192997227,-32.699879565489034
-17.908633294647263,-28.31342998341085,-27.472111212781357,-32.80128515087463
-17.87852923603876,-28.482270777610896,-27.54536021803017,-32.9052497966377
-17.848430278812753,-28.656153854421767,-27.619846635817712,-33.01183581437017
-17.81833641207462,-28.835293373117814,-27.69557806849177,-33.12110865196327
-17.788247624944514,-29.019919258397096,-27.772562005386373,-33.2331370933499
-17.758163906557414,-29.21027876523815,-27.85080579512411,-33.34799347481412
-17.728085246063,-29.406638243572708,-27.93031661527042,-33.46575391953449
-17.69801163262567,-29.609285134175522,-28.01110143910623,-33.58649859222372
-17.667943055424452,-29.81853023309006,-28.093166999268302,-33.71031197595646
-17.637879503652993,-30.034710269128006,-28.17651974798413,-33.83728317353349
-17.60782096651949,-30.258190847847132,-28.261165813607143,-33.96750623602849
-17.577767433246663,-30.489369826351982,-28.34711095313348,-34.10108052150112
-17.5477188930717,-30.728681196840792,-28.43436050035644,-34.23811108725141
-17.517675335246228,-30.976599573777953,-28.522919309286937,-34.378709119438135
-17.487636749036238,-31.233645400882978,-28.61279169244049,-34.522992404404455
-17.457603123722098,-31.500391021082915,-28.7039813535596,-34.67108584665347
-17.42757444859844,-31.777467786934984,-28.79649131430885,-34.82312203911465
-17.397550712974187,-32.06557443313686,-28.890323834445724,-34.97924189215551
-17.367531906172445,-32.36548698985146,-28.985480324935352,-35.13959532874056
-17.33751801753052,-32.67807059013847,-29.081961253439573,-35.30434205425323
-17.307509036399814,-33.00429362306582,-29.179766041574396,-35.473652410803595
-17.27750495214586,-33.34524481488799,-29.278892953289535,-35.64770832738571
-17.247505754148186,-33.702153996690384,-29.379338973686338,-35.826704379075366
-17.217511431800364,-34.07641755644273,-29.481099677549825,-36.01084897062341
-17.187521974509888,-34.469629903542085,-29.584169086834574,-36.200365662389686
-17.1575373716982,-34.88362273507447,-29.688539516305493,-36.39549465964997
-17.127557612800608,-35.32051454679293,-29.79420140650372,-36.59649449003481
-17.09758268726625,-35.78277377366827,-29.90114314317616,-36.803643898343296
-17.067612584558056,-36.27330032605335,-30.009350862285984,-37.01724399342522
-17.03764729415272,-36.795532352859794,-30.11880823970417,-37.23762068845977
-17.007686805540622,-37.35358821928741,-30.229496264677596,-37.46512748408796
-16.977731108225843,-37.952458627740626,-30.341392996177046,-37.70014865386485
-16.947780191726054,-38.59827175925501,-30.454473301252133,-37.943102903891784
-16.917834045572548,-39.298667499397915,-30.568708574564827,-38.194447593920444
-16.887892659310133,-40.0633394717144,-30.684066438343365,-38.45468362657117
-16.85795602249715,-40.90484415012042,-30.80051042209695,-38.72436113570421
-16.828024124705372,-41.83985240503071,-30.91799962156972,-39.00408613599505
-16.798096955520037,-42.891169848804665,-31.036488336590438,-39.294528335438294
-16.768174504539722,-44.0911731005864,-31.155925687707075,-39.59643036369823
-16.73825676137638,-45.48804986201265,-31.276255211784417,-39.91061873581578
-16.708343715655246,-47.158133570192035,-31.397414437105695,-40.23801695820498
-16.67843535701483,-49.23325143787168,-31.519334438956413,-40.57966129973909
-16.648531675106856,-51.972306752094575,-31.641939377201812,-40.9367199059151
-16.61863265959624,-56.00623582037507,-31.765146017999054,-41.31051614424642
-16.588738300161033,-63.79794340310893,-31.888863242532317,-41.7025573571258
-16.5588485864924,-70.63913353031884,-32.012991546524226,-42.11457059848817
-16.528963508294545,-58.167334515531195,-32.13742253527961,-42.5485474942101
-16.49908305528473,-53.24132280792142,-32.26203842015372,-43.00680117253289
-16.469207217193173,-50.113926694684025,-32.38671152361942,-43.49203938425959
-16.439335983763065,-47.81699884927667,-32.511303801528214,-44.007459672470404
-16.409469344750473,-46.00058839738372,-32.635666392713645,-44.556875085600524
-16.37960728992437,-44.49797527334699,-32.75963920775294,-45.1448830085168
