design,field_deg,wavelength_um,ray_id,x_mm,y_mm
reference,14,0.5876,74,0.0058614725610774965,12.599852504336983
reference,14,0.5876,75,0.006187188079610495,12.5388557126448
reference,14,0.5876,76,0.00603730978640471,12.53659250365775
reference,14,0.5876,77,0.005947308796823814,12.53442755721538
reference,14,0.5876,78,0.005922386660412782,12.532381551797595
reference,14,0.5876,79,0.00596225193377542,12.530451028722332
reference,14,0.5876,80,0.0060606803069108706,12.528641451698407
reference,14,0.5876,81,0.0062046533639317225,12.527004382588641
reference,14,0.5876,82,0.006372968136342028,12.525682296155432
reference,14,0.5876,83,0.006534139639105874,12.524965819972474
reference,14,0.5876,84,0.0066433178453020325,12.52537026319893
reference,14,0.5876,85,0.006637786835954507,12.527741656649091
reference,14,0.5876,86,0.0064303708684964045,12.533407986364427
reference,14,0.5876,87,0.005899677458810482,12.544400311108268
reference,14,0.5876,88,0.004875450414442595,12.563783617949351
reference,14,0.5876,89,0.00311618327088492,12.596163408552162
reference,14,0.5876,90,0,12.541023953218858
reference,14,0.5876,91,0,12.538761955880014
reference,14,0.5876,92,0,12.536528849751747
reference,14,0.5876,93,0,12.534398234651814
reference,14,0.5876,94,0,12.532387886359333
reference,14,0.5876,95,0,12.530491321230274
reference,14,0.5876,96,0,12.528710644897444
reference,14,0.5876,97,0,12.527093475763248
reference,14,0.5876,98,0,12.525777433598073
reference,14,0.5876,99,0,12.525046934962916
reference,14,0.5876,100,0,12.52540909312139
reference,14,0.5876,101,0,12.527698842295628
reference,14,0.5876,102,0,12.533228804147285
reference,14,0.5876,103,0,12.544008316702936
reference,14,0.5876,104,0,12.563071024152393
reference,14,0.5876,105,0,12.594976230645756
reference,14,0.5876,106,0,12.646594894608777
reference,14,0.5876,107,-0.006187188079610495,12.5388557126448
reference,14,0.5876,108,-0.00603730978640471,12.53659250365775
reference,14,0.5876,109,-0.005947308796823814,12.53442755721538
reference,14,0.5876,110,-0.005922386660412782,12.532381551797595
reference,14,0.5876,111,-0.00596225193377542,12.530451028722332
reference,14,0.5876,112,-0.0060606803069108706,12.528641451698407
reference,14,0.5876,113,-0.0062046533639317225,12.527004382588641
reference,14,0.5876,114,-0.006372968136342028,12.525682296155432
reference,14,0.5876,115,-0.006534139639105874,12.524965819972474
reference,14,0.5876,116,-0.0066433178453020325,12.52537026319893
reference,14,0.5876,117,-0.006637786835954507,12.527741656649091
reference,14,0.5876,118,-0.0064303708684964045,12.533407986364427
reference,14,0.5876,119,-0.005899677458810482,12.544400311108268
reference,14,0.5876,120,-0.004875450414442595,12.563783617949351
reference,14,0.5876,121,-0.00311618327088492,12.596163408552162
reference,14,0.5876,122,-0.012797427958433083,12.53913172861063
reference,14,0.5876,123,-0.012504399339146488,12.536780870702911
reference,14,0.5876,124,-0.012326196092082409,12.53451556202311
reference,14,0.5876,125,-0.012273142501275869,12.532365318626004
reference,14,0.5876,126,-0.012344333702900556,12.530335892111177
reference,14,0.5876,127,-0.01252673211493427,12.52844297512996
reference,14,0.5876,128,-0.012793394996096552,12.5267501489936
reference,14,0.5876,129,-0.013100612039071313,12.525414696142853
reference,14,0.5876,130,-0.013383586556122928,12.524746200342062
reference,14,0.5876,131,-0.013550084936410745,12.525285001203182
reference,14,0.5876,132,-0.013471160284514783,12.527911040817827
reference,14,0.5876,133,-0.012967551821949197,12.53399929025151
reference,14,0.5876,134,-0.011789541573668405,12.545647278326996
reference,14,0.5876,135,-0.009586682444579164,12.566015981601272
reference,14,0.5876,136,-0.0058614725610774965,12.599852504336983
reference,14,0.5876,137,-0.020230715072144356,12.539573983161645
reference,14,0.5876,138,-0.019808249764456498,12.537086160998067
reference,14,0.5876,139,-0.019545238248750874,12.534662595890632
reference,14,0.5876,140,-0.019456975209489746,12.532347981197635
reference,14,0.5876,141,-0.019541273762250233,12.530163885773034
reference,14,0.5876,142,-0.019777050499987014,12.528143582867319
reference,14,0.5876,143,-0.020121537905746223,12.526371336349829
reference,14,0.5876,144,-0.020505778684285936,12.525029942807668
reference,14,0.5876,145,-0.02082782412868589,12.524461691640706
reference,14,0.5876,146,-0.02094272568897071,12.525250164686035
reference,14,0.5876,147,-0.02064790077585088,12.528333965206636
reference,14,0.5876,148,-0.01966164878417964,12.535169450339275
reference,14,0.5876,149,-0.01759128167586499,12.547969450756362
reference,14,0.5876,150,-0.013885141301329673,12.570061708710433
reference,14,0.5876,151,-0.007759015933609836,12.606439760447902
reference,14,0.5876,152,-0.028306533402864265,12.53749534666557
reference,14,0.5876,153,-0.02796332046962302,12.534870040774988
reference,14,0.5876,154,-0.02782752441843428,12.532345867635161
reference,14,0.5876,155,-0.027894612519278272,12.529967578101921
reference,14,0.5876,156,-0.028133464319300305,12.527794237854835
reference,14,0.5876,157,-0.028482402714028243,12.52594050514525
reference,14,0.5876,158,-0.028842766142247456,12.524626743806373
reference,14,0.5876,159,-0.029069195277721782,12.524243494550973
reference,14,0.5876,160,-0.0289553236458846,12.52543826077784
reference,14,0.5876,161,-0.028212823106517515,12.529236531355815
reference,14,0.5876,162,-0.026440582899962095,12.537215454261005
reference,14,0.5876,163,-0.023078885718464726,12.551759359758009
reference,14,0.5876,164,-0.017340232882046447,12.576444623030342
reference,14,0.5876,165,-0.03827276112038147,12.53798998802474
reference,14,0.5876,166,-0.0378546848542789,12.535141581320552
reference,14,0.5876,167,-0.03765158127518076,12.532385568472296
reference,14,0.5876,168,-0.03765504354661253,12.529798436884903
reference,14,0.5876,169,-0.03782097684260366,12.527474597196838
reference,14,0.5876,170,-0.03806420679229339,12.525570443788855
reference,14,0.5876,171,-0.03824971309512559,12.524358053769
reference,14,0.5876,172,-0.03817935693711849,12.524294561006922
reference,14,0.5876,173,-0.03757229346057578,12.526115920623361
reference,14,0.5876,174,-0.036036227387297615,12.530968170350835
reference,14,0.5876,175,-0.033025026007901914,12.540596513332154
reference,14,0.5876,176,-0.02777550826044184,12.557624591424197
reference,14,0.5876,177,-0.01921168975005294,12.58597684144669
reference,14,0.5876,178,-0.04935904436778937,12.5354850789827
reference,14,0.5876,179,-0.04905823038286261,12.53250822647595
reference,14,0.5876,180,-0.048929485066561806,12.529733706740508
reference,14,0.5876,181,-0.04891157786362621,12.527302820830688
reference,14,0.5876,182,-0.04888925170560787,12.525427452804337
reference,14,0.5876,183,-0.04868151719143521,12.524448634428722
reference,14,0.5876,184,-0.04802387156518639,12.524912577603683
reference,14,0.5876,185,-0.046541988595791395,12.527673943018023
reference,14,0.5876,186,-0.043712998630779154,12.534041096411237
reference,14,0.5876,187,-0.038808201517281926,12.545986341450234
reference,14,0.5876,188,-0.030807305666531448,12.566457939971704
reference,14,0.5876,189,-0.06160160385881008,12.529886893524738
reference,14,0.5876,190,-0.06124012452851657,12.527450682824076
reference,14,0.5876,191,-0.06072307235531049,12.525751928352213
reference,14,0.5876,192,-0.05980974609275247,12.525222370698003
reference,14,0.5876,193,-0.05814974295377873,12.526525836023897
reference,14,0.5876,194,-0.05524779919082512,12.530674335198086
reference,14,0.5876,195,-0.05041185139695559,12.539192295312208
reference,14,0.5876,196,-0.07086680876002127,12.527144474598611
reference,14,0.6563,0,0.07257012337059177,12.526448253425762
reference,14,0.6563,1,0.0617839769051014,12.530027824975164
reference,14,0.6563,2,0.06162119264541177,12.527576461050746
reference,14,0.6563,3,0.06136161227234993,12.525753177830389
reference,14,0.6563,4,0.06077171908021972,12.524961344220522
reference,14,0.6563,5,0.05951130371583657,12.525829621739142
reference,14,0.6563,6,0.057099097736932336,12.529325246269352
reference,14,0.6563,7,0.05286204424660701,12.536914328261457
reference,14,0.6563,8,0.04899873147820566,12.535489895055168
reference,14,0.6563,9,0.0487777589465499,12.53269705843421
reference,14,0.6563,10,0.0487690042621205,12.530043110483001
reference,14,0.6563,11,0.04891325986527262,12.527650666066245
reference,14,0.6563,12,0.04909900273278067,12.525710113519175
reference,14,0.6563,13,0.04915088722178984,12.524536669158017
reference,14,0.6563,14,0.04881233920267025,12.524644534716018
reference,14,0.6563,15,0.047719843999985745,12.526847674338866
reference,14,0.6563,16,0.04536513144271126,12.532401604299931
reference,14,0.6563,17,0.04103924124918823,12.543208637677015
reference,14,0.6563,18,0.03374879387178531,12.56212252113399
reference,14,0.6563,19,0.037733839351057785,12.537787028626141
reference,14,0.6563,20,0.03735175333972851,12.535206605625183
reference,14,0.6563,21,0.03721507157401849,12.532672097298958
reference,14,0.6563,22,0.03731579470012214,12.530244337455773
reference,14,0.6563,23,0.03761148161306327,12.528000594124975
reference,14,0.6563,24,0.03801989619077384,12.52607743015691
reference,14,0.6563,25,0.03841039518888678,12.52472304283305
reference,14,0.6563,26,0.03859093985050688,12.524364943726763
reference,14,0.6563,27,0.03828895686692224,12.5257014717425
reference,14,0.6563,28,0.03712326831526225,12.529829929524888
reference,14,0.6563,29,0.03456270697183195,12.538431186871598
reference,14,0.6563,30,0.029864403296355313,12.554042355872067
reference,14,0.6563,31,0.021980301647172684,12.580469172635192
reference,14,0.6563,32,0.027750218389568815,12.537313570779478
reference,14,0.6563,33,0.027437221225831365,12.534984781957911
reference,14,0.6563,34,0.027354366062275925,12.532710584517122
reference,14,0.6563,35,0.027497507026376766,12.530521231774022
reference,14,0.6563,36,0.027836822763326108,12.528459793105606
reference,14,0.6563,37,0.028312880430365173,12.526622336783412
reference,14,0.6563,38,0.028830324432497445,12.525206793645937
reference,14,0.6563,39,0.029248373736805444,12.524575866547375
reference,14,0.6563,40,0.029366842219194833,12.525341740422759
reference,14,0.6563,41,0.028905677352567327,12.528484229310186
reference,14,0.6563,42,0.027474869215228903,12.535520340281096
reference,14,0.6563,43,0.024529712875511755,12.548753766207877
reference,14,0.6563,44,0.019303273447675018,12.57165067307432
reference,14,0.6563,45,0.01973755135458588,12.539059464816553
reference,14,0.6563,46,0.01932193745538835,12.536922356224045
reference,14,0.6563,47,0.019082299435320804,12.53481616625897
reference,14,0.6563,48,0.019033579159314584,12.53277241530499
reference,14,0.6563,49,0.019173909907725495,12.530799003314455
reference,14,0.6563,50,0.01948316766330982,12.528914033531034
reference,14,0.6563,51,0.01992020922711002,12.527184078005307
reference,14,0.6563,52,0.020418450161455493,12.52577054857094
reference,14,0.6563,53,0.02087921214817201,12.524989189372564
reference,14,0.6563,54,0.021161946386557107,12.525389925896922
reference,14,0.6563,55,0.021069944797603046,12.527867895311243
reference,14,0.6563,56,0.020329365566290836,12.533822331129464
reference,14,0.6563,57,0.018558119550027063,12.54538965319198
reference,14,0.6563,58,0.015219024753894583,12.565793462274986
reference,14,0.6563,59,0.009547967848260397,12.599882429341957
reference,14,0.6563,60,0.012436350559299036,12.538615970964482
reference,14,0.6563,61,0.012148618757404916,12.53663061082327
reference,14,0.6563,62,0.011986298526544426,12.534696908941521
reference,14,0.6563,63,0.011959514166060448,12.532831819357215
reference,14,0.6563,64,0.012067586817568143,12.531027981979953
reference,14,0.6563,65,0.012298111099051878,12.52928647741534
reference,14,0.6563,66,0.012625200181162866,12.527653803247027
reference,14,0.6563,67,0.013006677390217769,12.526266567651849
reference,14,0.6563,68,0.013379852705028172,12.525408685141768
reference,14,0.6563,69,0.013655319884268824,12.525587964251585
reference,14,0.6563,70,0.013707899504992849,12.527642373872178
reference,14,0.6563,71,0.01336336125797688,12.532891796588332
reference,14,0.6563,72,0.012378758535418921,12.543360194200162
reference,14,0.6563,73,0.01041287381944156,12.562108473011744
reference,14,0.6563,74,0.006980990923964647,12.593744848616822
reference,14,0.6563,75,0.005997223518873551,12.538339753693045
reference,14,0.6563,76,0.0058502002905572725,12.5364506298713
reference,14,0.6563,77,0.005768223920662119,12.53462557517048
reference,14,0.6563,78,0.005756405890115945,12.532873057085576
reference,14,0.6563,79,0.005814571209075137,12.531176826516884
reference,14,0.6563,80,0.005936809402806165,12.529528057719796
reference,14,0.6563,81,0.006110622127862064,12.527961581017188
reference,14,0.6563,82,0.006315559225615108,12.526599608701877
reference,14,0.6563,83,0.006521167757399415,12.525707606778237
reference,14,0.6563,84,0.006683980839793158,12.52576900503951
reference,14,0.6563,85,0.006743123383919469,12.52758872479355
reference,14,0.6563,86,0.006613874815030174,12.532440839393448
reference,14,0.6563,87,0.006178143694952953,12.542284480932173
reference,14,0.6563,88,0.0052701678004605235,12.560086910264104
reference,14,0.6563,89,0.0036546579278747826,12.590318174338755
reference,14,0.6563,90,0,12.540109350720579
reference,14,0.6563,91,0,12.538246016492891
reference,14,0.6563,92,0,12.536389812240776
reference,14,0.6563,93,0,12.534601809402297
reference,14,0.6563,94,0,12.532887687289364
reference,14,0.6563,95,0,12.531228276832286
reference,14,0.6563,96,0,12.529611499778213
reference,14,0.6563,97,0,12.5280683583422
reference,14,0.6563,98,0,12.526716344749447
reference,14,0.6563,99,0,12.525814880327443
reference,14,0.6563,100,0,12.525839412428184
reference,14,0.6563,101,0,12.527584048502135
reference,14,0.6563,102,0,12.532307882162726
reference,14,0.6563,103,0,12.54194886095166
reference,14,0.6563,104,0,12.559443668349402
reference,14,0.6563,105,0,12.589217274084582
reference,14,0.6563,106,0,12.637950353130245
reference,14,0.6563,107,-0.005997223518873551,12.538339753693045
reference,14,0.6563,108,-0.0058502002905572725,12.5364506298713
reference,14,0.6563,109,-0.005768223920662119,12.53462557517048
reference,14,0.6563,110,-0.005756405890115945,12.532873057085576
reference,14,0.6563,111,-0.005814571209075137,12.531176826516884
reference,14,0.6563,112,-0.005936809402806165,12.529528057719796
reference,14,0.6563,113,-0.006110622127862064,12.527961581017188
reference,14,0.6563,114,-0.006315559225615108,12.526599608701877
reference,14,0.6563,115,-0.006521167757399415,12.525707606778237
reference,14,0.6563,116,-0.006683980839793158,12.52576900503951
reference,14,0.6563,117,-0.006743123383919469,12.52758872479355
reference,14,0.6563,118,-0.006613874815030174,12.532440839393448
reference,14,0.6563,119,-0.006178143694952953,12.542284480932173
reference,14,0.6563,120,-0.0052701678004605235,12.560086910264104
reference,14,0.6563,121,-0.0036546579278747826,12.590318174338755
reference,14,0.6563,122,-0.012436350559299036,12.538615970964482
reference,14,0.6563,123,-0.012148618757404916,12.53663061082327
reference,14,0.6563,124,-0.011986298526544426,12.534696908941521
reference,14,0.6563,125,-0.011959514166060448,12.532831819357215
reference,14,0.6563,126,-0.012067586817568143,12.531027981979953
reference,14,0.6563,127,-0.012298111099051878,12.52928647741534
reference,14,0.6563,128,-0.012625200181162866,12.527653803247027
reference,14,0.6563,129,-0.013006677390217769,12.526266567651849
reference,14,0.6563,130,-0.013379852705028172,12.525408685141768
reference,14,0.6563,131,-0.013655319884268824,12.525587964251585
reference,14,0.6563,132,-0.013707899504992849,12.527642373872178
reference,14,0.6563,133,-0.01336336125797688,12.532891796588332
reference,14,0.6563,134,-0.012378758535418921,12.543360194200162
reference,14,0.6563,135,-0.01041287381944156,12.562108473011744
reference,14,0.6563,136,-0.006980990923964647,12.593744848616822
reference,14,0.6563,137,-0.01973755135458588,12.539059464816553
reference,14,0.6563,138,-0.01932193745538835,12.536922356224045
reference,14,0.6563,139,-0.019082299435320804,12.53481616625897
reference,14,0.6563,140,-0.019033579159314584,12.53277241530499
reference,14,0.6563,141,-0.019173909907725495,12.530799003314455
reference,14,0.6563,142,-0.01948316766330982,12.528914033531034
reference,14,0.6563,143,-0.01992020922711002,12.527184078005307
reference,14,0.6563,144,-0.020418450161455493,12.52577054857094
reference,14,0.6563,145,-0.02087921214817201,12.524989189372564
reference,14,0.6563,146,-0.021161946386557107,12.525389925896922
reference,14,0.6563,147,-0.021069944797603046,12.527867895311243
reference,14,0.6563,148,-0.020329365566290836,12.533822331129464
reference,14,0.6563,149,-0.018558119550027063,12.54538965319198
reference,14,0.6563,150,-0.015219024753894583,12.565793462274986
reference,14,0.6563,151,-0.009547967848260397,12.599882429341957
reference,14,0.6563,152,-0.027750218389568815,12.537313570779478
reference,14,0.6563,153,-0.027437221225831365,12.534984781957911
reference,14,0.6563,154,-0.027354366062275925,12.532710584517122
reference,14,0.6563,155,-0.027497507026376766,12.530521231774022
reference,14,0.6563,156,-0.027836822763326108,12.528459793105606
reference,14,0.6563,157,-0.028312880430365173,12.526622336783412
reference,14,0.6563,158,-0.028830324432497445,12.525206793645937
reference,14,0.6563,159,-0.029248373736805444,12.524575866547375
reference,14,0.6563,160,-0.029366842219194833,12.525341740422759
reference,14,0.6563,161,-0.028905677352567327,12.528484229310186
reference,14,0.6563,162,-0.027474869215228903,12.535520340281096
reference,14,0.6563,163,-0.024529712875511755,12.548753766207877
reference,14,0.6563,164,-0.019303273447675018,12.57165067307432
reference,14,0.6563,165,-0.037733839351057785,12.537787028626141
reference,14,0.6563,166,-0.03735175333972851,12.535206605625183
reference,14,0.6563,167,-0.03721507157401849,12.532672097298958
reference,14,0.6563,168,-0.03731579470012214,12.530244337455773
reference,14,0.6563,169,-0.03761148161306327,12.528000594124975
reference,14,0.6563,170,-0.03801989619077384,12.52607743015691
reference,14,0.6563,171,-0.03841039518888678,12.52472304283305
reference,14,0.6563,172,-0.03859093985050688,12.524364943726763
reference,14,0.6563,173,-0.03828895686692224,12.5257014717425
reference,14,0.6563,174,-0.03712326831526225,12.529829929524888
reference,14,0.6563,175,-0.03456270697183195,12.538431186871598
reference,14,0.6563,176,-0.029864403296355313,12.554042355872067
reference,14,0.6563,177,-0.021980301647172684,12.580469172635192
reference,14,0.6563,178,-0.04899873147820566,12.535489895055168
reference,14,0.6563,179,-0.0487777589465499,12.53269705843421
reference,14,0.6563,180,-0.0487690042621205,12.530043110483001
reference,14,0.6563,181,-0.04891325986527262,12.527650666066245
reference,14,0.6563,182,-0.04909900273278067,12.525710113519175
reference,14,0.6563,183,-0.04915088722178984,12.524536669158017
reference,14,0.6563,184,-0.04881233920267025,12.524644534716018
reference,14,0.6563,185,-0.047719843999985745,12.526847674338866
reference,14,0.6563,186,-0.04536513144271126,12.532401604299931
reference,14,0.6563,187,-0.04103924124918823,12.543208637677015
reference,14,0.6563,188,-0.03374879387178531,12.56212252113399
reference,14,0.6563,189,-0.0617839769051014,12.530027824975164
reference,14,0.6563,190,-0.06162119264541177,12.527576461050746
reference,14,0.6563,191,-0.06136161227234993,12.525753177830389
reference,14,0.6563,192,-0.06077171908021972,12.524961344220522
reference,14,0.6563,193,-0.05951130371583657,12.525829621739142
reference,14,0.6563,194,-0.057099097736932336,12.529325246269352
reference,14,0.6563,195,-0.05286204424660701,12.536914328261457
reference,14,0.6563,196,-0.07257012337059177,12.526448253425762
reference,20,0.4861,0,0.041706174046070466,18.48875914976768
reference,20,0.4861,1,0.06641990434011413,18.44296482991542
reference,20,0.4861,2,0.061696967174963646,18.446971001721682
reference,20,0.4861,3,0.05480568864497881,18.456495590457656
reference,20,0.4861,4,0.0451769291617361,18.473357760646774
reference,20,0.4861,5,0.03201733119964789,18.49999003757879
reference,20,0.4861,6,0.01423581817895947,18.539700064193198
reference,20,0.4861,7,-0.009664152963837935,18.597045851283443
reference,20,0.4861,8,0.06185624493260722,18.445576121677586
reference,20,0.4861,9,0.060898039203828525,18.440998243164106
reference,20,0.4861,10,0.058831646881831734,18.43924266669893
reference,20,0.4861,11,0.05546297643442344,18.44128465053368
reference,20,0.4861,12,0.05049011480238619,18.448358824875992
reference,20,0.4861,13,0.04347730378172576,18.46208364790858
reference,20,0.4861,14,0.03381690708962548,18.484629350286266
reference,20,0.4861,15,0.02067415220829094,18.518951217861677
reference,20,0.4861,16,0.0029064762776984665,18.569122130748433
reference,20,0.4861,17,-0.021055548981085526,18.640818389104584
reference,20,0.4861,18,-0.05338696843981294,18.742047384997537
reference,20,0.4861,19,0.05165826659054451,18.45277504102712
reference,20,0.4861,20,0.05174893482431697,18.445201314603207
reference,20,0.4861,21,0.051115410669123396,18.439577346468795
reference,20,0.4861,22,0.04968125871021911,18.43662747993249
reference,20,0.4861,23,0.047300584773072085,18.437226454397205
reference,20,0.4861,24,0.04374494295584652,18.442487083042124
reference,20,0.4861,25,0.03868377441992843,18.453874327422504
reference,20,0.4861,26,0.03165588858807089,18.473358668572548
reference,20,0.4861,27,0.02202814658984309,18.503628257305785
reference,20,0.4861,28,0.00893536372319792,18.54838993922107
reference,20,0.4861,29,-0.008808052088444818,18.612806807233895
reference,20,0.4861,30,-0.03284009869672211,18.704149830729015
reference,20,0.4861,31,-0.06545244157944374,18.83279376715052
reference,20,0.4861,32,0.041127072658573294,18.453273824478668
reference,20,0.4861,33,0.04122675140430054,18.44499515991002
reference,20,0.4861,34,0.040815433536225854,18.43862245135182
reference,20,0.4861,35,0.03983788823790757,18.43481398427628
reference,20,0.4861,36,0.03818682571275289,18.43436828153388
reference,20,0.4861,37,0.035693242102203815,18.438306058999952
reference,20,0.4861,38,0.03211201835535116,18.447976608715226
reference,20,0.4861,39,0.027100961803411483,18.46520040832974
reference,20,0.4861,40,0.02019050904470676,18.49246573003523
reference,20,0.4861,41,0.010739774843413485,18.533206597717502
reference,20,0.4861,42,-0.0021278615798081546,18.5922051916071
reference,20,0.4861,43,-0.0196206134970911,18.67618844907025
reference,20,0.4861,44,-0.04342377966914057,18.7947351962574
reference,20,0.4861,45,0.03017346111041208,18.463763024571538
reference,20,0.4861,46,0.030601414247654946,18.453658172797635
reference,20,0.4861,47,0.03068900645185413,18.444889658128567
reference,20,0.4861,48,0.030430868231025032,18.43799665005016
reference,20,0.4861,49,0.02978877609552999,18.4335889408838
reference,20,0.4861,50,0.028687357656824508,18.432409205762035
reference,20,0.4861,51,0.027007290952925755,18.435410834375492
reference,20,0.4861,52,0.02457517175143442,18.44385877967092
reference,20,0.4861,53,0.021148785708137163,18.45946444402211
reference,20,0.4861,54,0.01639585231302565,18.484571170428808
reference,20,0.4861,55,0.00986325103464214,18.52241575785253
reference,20,0.4861,56,0.0009320287269569683,18.577505916634077
reference,20,0.4861,57,-0.011249363928859779,18.656177991475186
reference,20,0.4861,58,-0.027866062564314786,18.76744171587238
reference,20,0.4861,59,-0.05059321437572284,18.924295382010218
reference,20,0.4861,60,0.019968134217200673,18.464365010254046
reference,20,0.4861,61,0.02024216488504993,18.45392946174795
reference,20,0.4861,62,0.020305661568846833,18.44484071342388
reference,20,0.4861,63,0.020155753030910883,18.43760753612017
reference,20,0.4861,64,0.019768396024983703,18.432806529248627
reference,20,0.4861,65,0.01909563440337636,18.43114219521782
reference,20,0.4861,66,0.01806126285409637,18.433521986576373
reference,20,0.4861,67,0.016554370349401326,18.441153422291247
reference,20,0.4861,68,0.01441996342942753,18.455673775594715
reference,20,0.4861,69,0.011445448102350042,18.479328099884825
reference,20,0.4861,70,0.007341085876911402,18.51521973330485
reference,20,0.4861,71,0.0017114677073264417,18.567671096252738
reference,20,0.4861,72,-0.005986730692680631,18.64275554534234
reference,20,0.4861,73,-0.016508499342569927,18.749100788143735
reference,20,0.4861,74,-0.030918958842238053,18.8991357802566
reference,20,0.4861,75,0.009931724957255028,18.46471332120242
reference,20,0.4861,76,0.010065306575969046,18.454090579995693
reference,20,0.4861,77,0.010098392360013753,18.44482111352396
reference,20,0.4861,78,0.010029751079845273,18.437395948378335
reference,20,0.4861,79,0.009847776680527387,18.43237231957619
reference,20,0.4861,80,0.009529153241951693,18.430432481417352
reference,20,0.4861,81,0.00903674377611241,18.432457144630543
reference,20,0.4861,82,0.008316447838576435,18.439620436473618
reference,20,0.4861,83,0.007292640083460422,18.4535165894934
reference,20,0.4861,84,0.0058615984054337655,18.476333667187816
reference,20,0.4861,85,0.0038820103331796973,18.51109773720961
reference,20,0.4861,86,0.001161130045949199,18.562024109106503
reference,20,0.4861,87,-0.0025656977577774853,18.63503437545401
reference,20,0.4861,88,-0.007665894838610132,18.73853621656083
reference,20,0.4861,89,-0.014657229760599688,18.88463142724048
reference,20,0.4861,90,0,18.47639804859199
reference,20,0.4861,91,0,18.464827285180153
reference,20,0.4861,92,0,18.454143975867442
reference,20,0.4861,93,0,18.44481613129155
reference,20,0.4861,94,0,18.4373289434653
reference,20,0.4861,95,0,18.432233281960293
reference,20,0.4861,96,0,18.430204091255792
reference,20,0.4861,97,0,18.432113301001877
reference,20,0.4861,98,0,18.439124080797257
reference,20,0.4861,99,0,18.452816548537136
reference,20,0.4861,100,0,18.475360091406813
reference,20,0.4861,101,0,18.50975547275221
reference,20,0.4861,102,0,18.56018295288759
reference,20,0.4861,103,0,18.632514505872216
reference,20,0.4861,104,0,18.735085944552125
reference,20,0.4861,105,0,18.87989232336284
reference,20,0.4861,106,0,19.08449645283251
reference,20,0.4861,107,-0.009931724957255028,18.46471332120242
reference,20,0.4861,108,-0.010065306575969046,18.454090579995693
reference,20,0.4861,109,-0.010098392360013753,18.44482111352396
reference,20,0.4861,110,-0.010029751079845273,18.437395948378335
reference,20,0.4861,111,-0.009847776680527387,18.43237231957619
reference,20,0.4861,112,-0.009529153241951693,18.430432481417352
reference,20,0.4861,113,-0.00903674377611241,18.432457144630543
reference,20,0.4861,114,-0.008316447838576435,18.439620436473618
reference,20,0.4861,115,-0.007292640083460422,18.4535165894934
reference,20,0.4861,116,-0.0058615984054337655,18.476333667187816
reference,20,0.4861,117,-0.0038820103331796973,18.51109773720961
reference,20,0.4861,118,-0.001161130045949199,18.562024109106503
reference,20,0.4861,119,0.0025656977577774853,18.63503437545401
reference,20,0.4861,120,0.007665894838610132,18.73853621656083
reference,20,0.4861,121,0.014657229760599688,18.88463142724048
reference,20,0.4861,122,-0.019968134217200673,18.464365010254046
reference,20,0.4861,123,-0.02024216488504993,18.45392946174795
reference,20,0.4861,124,-0.020305661568846833,18.44484071342388
reference,20,0.4861,125,-0.020155753030910883,18.43760753612017
reference,20,0.4861,126,-0.019768396024983703,18.432806529248627
reference,20,0.4861,127,-0.01909563440337636,18.43114219521782
reference,20,0.4861,128,-0.01806126285409637,18.433521986576373
reference,20,0.4861,129,-0.016554370349401326,18.441153422291247
reference,20,0.4861,130,-0.01441996342942753,18.455673775594715
reference,20,0.4861,131,-0.011445448102350042,18.479328099884825
reference,20,0.4861,132,-0.007341085876911402,18.51521973330485
reference,20,0.4861,133,-0.0017114677073264417,18.567671096252738
reference,20,0.4861,134,0.005986730692680631,18.64275554534234
reference,20,0.4861,135,0.016508499342569927,18.749100788143735
reference,20,0.4861,136,0.030918958842238053,18.8991357802566
reference,20,0.4861,137,-0.03017346111041208,18.463763024571538
reference,20,0.4861,138,-0.030601414247654946,18.453658172797635
reference,20,0.4861,139,-0.03068900645185413,18.444889658128567
reference,20,0.4861,140,-0.030430868231025032,18.43799665005016
reference,20,0.4861,141,-0.02978877609552999,18.4335889408838
reference,20,0.4861,142,-0.028687357656824508,18.432409205762035
reference,20,0.4861,143,-0.027007290952925755,18.435410834375492
reference,20,0.4861,144,-0.02457517175143442,18.44385877967092
reference,20,0.4861,145,-0.021148785708137163,18.45946444402211
reference,20,0.4861,146,-0.01639585231302565,18.484571170428808
reference,20,0.4861,147,-0.00986325103464214,18.52241575785253
reference,20,0.4861,148,-0.0009320287269569683,18.577505916634077
reference,20,0.4861,149,0.011249363928859779,18.656177991475186
reference,20,0.4861,150,0.027866062564314786,18.76744171587238
reference,20,0.4861,151,0.05059321437572284,18.924295382010218
reference,20,0.4861,152,-0.041127072658573294,18.453273824478668
reference,20,0.4861,153,-0.04122675140430054,18.44499515991002
reference,20,0.4861,154,-0.040815433536225854,18.43862245135182
reference,20,0.4861,155,-0.03983788823790757,18.43481398427628
reference,20,0.4861,156,-0.03818682571275289,18.43436828153388
reference,20,0.4861,157,-0.035693242102203815,18.438306058999952
reference,20,0.4861,158,-0.03211201835535116,18.447976608715226
reference,20,0.4861,159,-0.027100961803411483,18.46520040832974
reference,20,0.4861,160,-0.02019050904470676,18.49246573003523
reference,20,0.4861,161,-0.010739774843413485,18.533206597717502
reference,20,0.4861,162,0.0021278615798081546,18.5922051916071
reference,20,0.4861,163,0.0196206134970911,18.67618844907025
